scraped_at,category,product_id,name,brand,price_ex_vat_gbp,region,product_url,image_url,rating_stars,review_count,price_inc_vat_gbp,price_before_discount_gbp,style_body,style_richness,style_smoke,style_sweetness,character_notes,fact_bottler,fact_country,fact_cask_type,fact_colouring,is_brand_placeholder,bottle_size_l,bottle_size_cl,abv_percent,unit_price_gbp_per_litre,reference_price_gbp,alcohol_units,price_per_alcohol_unit_gbp,is_price_outlier,is_value_outlier,is_outlier,price_tier,discount_amount_gbp,is_discounted,discount_percent,discount_band,age_years,is_age_stated,age_band,bottle_size_band,is_standard_bottle,is_comparable_bottle,abv_band,is_cask_strength
2026-01-15 09:15:51,Single Malt,3121,Lagavulin 16 Year Old,Lagavulin,65.79,Islay,https://www.thewhiskyexchange.com/p/3121/lagavulin-16-year-old,https://img.thewhiskyexchange.com/380/lgvob.16yo.jpg?v=202407241,4.5,372,78.95,,4,3,4,3,Orange|Kippers|Smoke|Brine|Pineapple,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,112.79,78.95,30.1,2.62,False,False,False,Premium,,False,0.0,No Discount,16,True,16–18,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:51,Single Malt,4398,Royal Lochnagar 12 Year Old,Royal Lochnagar,39.96,Highland,https://www.thewhiskyexchange.com/p/4398/royal-lochnagar-12-year-old,https://img.thewhiskyexchange.com/380/rlnob.12yo.jpg?v=202407241,4.5,44,47.95,,3,2,0,3,Oak|Toffee|Lemon|Lychee|Oil,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,40.0,68.5,47.95,28.0,1.71,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,3395,Laphroaig 10 Year Old,Laphroaig,34.12,Islay,https://www.thewhiskyexchange.com/p/3395/laphroaig-10-year-old,https://img.thewhiskyexchange.com/380/lrgob.10yov1.jpg?v=202407241,4.5,314,40.95,,3,5,5,2,Iodine (tcp)|Seaweed|Salt (powder)|Lemon|Pear|Peat smoke,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,40.0,58.5,40.95,28.0,1.46,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,52345,Mortlach 15 Year Old / Game of Thrones Six Kingdoms,Mortlach,74.12,Speyside,https://www.thewhiskyexchange.com/p/52345/mortlach-15-year-old-game-of-thrones-six-kingdoms,https://img.thewhiskyexchange.com/380/mtlob.15yo.jpg?v=202407241,4.5,2,64.95,88.95,4,3,0,3,Clove|Raisins|Apple|Dates|Dark Chocolate|Fruit Cake,Distillery Bottling,Scotland,Bourbon Barrel Finish,,False,0.7,70.0,46.0,92.79,88.95,32.2,2.76,False,False,False,Premium,24.0,True,26.98,High (20–40%),15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:51,Single Malt,1902,Edradour 10 Year Old,Edradour,38.75,Highland,https://www.thewhiskyexchange.com/p/1902/edradour-10-year-old,https://img.thewhiskyexchange.com/380/edrob.10yov1.jpg?v=202407241,5.0,90,42.5,46.5,3,2,0,3,Honey|Biscuits|Nutmeg|Vanilla|Apple,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,60.71,46.5,32.2,1.44,False,False,False,Premium,4.0,True,8.6,Low (≤10%),10,True,≤10,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:51,Single Malt,1665,Clynelish 14 Year Old,Clynelish,47.08,Highland,https://www.thewhiskyexchange.com/p/1665/clynelish-14-year-old,https://img.thewhiskyexchange.com/380/clyob.14yo.jpg?v=202407241,4.5,71,56.5,,3,2,1,3,Lemon|Brine|Cinnamon|Heather|Wax|Honey,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,46.0,80.71,56.5,32.2,1.75,False,False,False,Premium,,False,0.0,No Discount,14,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:51,Single Malt,82931,Scapa 10 Year Old,Scapa,44.12,Island,https://www.thewhiskyexchange.com/p/82931/scapa-10-year-old,https://img.thewhiskyexchange.com/380/scpob.10yov2.jpg?v=202407241,5.0,4,52.95,,3,3,0,3,Pineapple|Caramel|Banana|Cinnamon|Sponge cake,Distillery Bottling,Scotland,,,False,0.7,70.0,48.0,75.64,52.95,33.6,1.58,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:15:51,Single Malt,43962,Port Charlotte 10 Year Old,Port Charlotte,49.38,Islay,https://www.thewhiskyexchange.com/p/43962/port-charlotte-10-year-old,https://img.thewhiskyexchange.com/380/pclob.10yov3.jpg?v=202407241,5.0,64,59.25,,4,4,4,1,Iodine (tcp)|Smoke|Cream|Carbolic Soap|Salt (powder)|Seaweed,Distillery Bottling,Scotland,,No,False,0.7,70.0,50.0,84.64,59.25,35.0,1.69,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,46–50%,True
2026-01-15 09:15:51,Single Malt,7218,Dalmore 15 Year Old,Dalmore,91.67,Highland,https://www.thewhiskyexchange.com/p/7218/dalmore-15-year-old,https://img.thewhiskyexchange.com/380/dlmob.15yo.jpg?v=202407241,4.5,79,110.0,,4,5,0,4,Christmas Cake|Raisins|Cinnamon|Cherry|Nutmeg|Ginger,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,40.0,157.14,110.0,28.0,3.93,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,4132,Oban 14 Year Old,Oban,72.71,Highland,https://www.thewhiskyexchange.com/p/4132/oban-14-year-old,https://img.thewhiskyexchange.com/380/obnob.14yo.jpg?v=202407241,4.5,132,87.25,,4,4,2,2,Figs|Malt|Honey|Smoke,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,124.64,87.25,30.1,2.9,False,False,False,Premium,,False,0.0,No Discount,14,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:51,Single Malt,47814,Clynelish Reserve / Game of Thrones House Tyrell,Clynelish,36.62,Highland,https://www.thewhiskyexchange.com/p/47814/clynelish-reserve-game-of-thrones-house-tyrell,https://img.thewhiskyexchange.com/380/clyob.non4.jpg?v=202407241,5.0,13,43.95,,3,2,1,4,Vanilla|Salt (powder)|Mango|Pineapple|Wax|Heather,Distillery Bottling,Scotland,,,False,0.7,70.0,51.2,62.79,43.95,35.84,1.23,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:15:51,Single Malt,15703,Glenlivet 18 Year Old Batch Reserve,Glenlivet,83.29,Speyside,https://www.thewhiskyexchange.com/p/15703/glenlivet-18-year-old-batch-reserve,https://img.thewhiskyexchange.com/380/glvob.18yov1.jpg?v=202407241,4.5,57,99.95,,4,3,0,4,Raisins|Honey|Malt|Nutmeg|Clove|Orange,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,40.0,142.79,99.95,28.0,3.57,False,False,False,Premium,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,72226,Mortlach Natural Cask Strength / Special Releases 2023,Mortlach,195.83,Speyside,https://www.thewhiskyexchange.com/p/72226/mortlach-natural-cask-strength-special-releases-2023,https://img.thewhiskyexchange.com/380/mtlob.non4.jpg?v=202407241,,,110.0,235.0,4,5,0,3,Blackberry|Cinnamon|Rosemary|Mushroom,Distillery Bottling,Scotland,,,False,0.7,70.0,58.0,157.14,235.0,40.6,5.79,False,False,False,Luxury,125.0,True,53.19,Very High (>40%),,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:15:51,Single Malt,64213,Cragganmore 2009 Distillers Edition / Bot.2021,Cragganmore,58.29,Speyside,https://www.thewhiskyexchange.com/p/64213/cragganmore-2009-distillers-edition-bot2021,https://img.thewhiskyexchange.com/380/cgmob.2009.jpg?v=202407241,5.0,2,44.95,69.95,2,2,1,3,Malt|Vanilla|Oak|Dark Chocolate|Smoke|Banana,Distillery Bottling,Scotland,Port  Finish,,False,0.7,70.0,40.0,64.21,69.95,28.0,2.5,False,False,False,Premium,25.0,True,35.74,High (20–40%),,False,,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,17985,Balvenie 14 Year Old Caribbean Cask,Balvenie,59.79,Speyside,https://www.thewhiskyexchange.com/p/17985/balvenie-14-year-old-caribbean-cask,https://img.thewhiskyexchange.com/380/balob.14yov4.jpg?v=202407241,4.5,73,71.75,,3,3,0,4,Rum|Honey|Raisins|Toffee|Nutmeg|Cream,Distillery Bottling,Scotland,Rum,Yes,False,0.7,70.0,43.0,102.5,71.75,30.1,2.38,False,False,False,Premium,,False,0.0,No Discount,14,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:51,Single Malt,34537,Macallan 12 Year Old Double Cask,Macallan,64.96,Speyside,https://www.thewhiskyexchange.com/p/34537/macallan-12-year-old-double-cask,https://img.thewhiskyexchange.com/380/macob.12yov26.jpg?v=202407241,4.0,39,77.95,,3,3,0,2,Vanilla|Custard|Orange|Raisins|Ginger|Nutmeg,Distillery Bottling,Scotland,Oloroso Sherry,No,False,0.7,70.0,40.0,111.36,77.95,28.0,2.78,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,3512,Macallan 12 Year Old Sherry Oak,Macallan,72.46,Speyside,https://www.thewhiskyexchange.com/p/3512/macallan-12-year-old-sherry-oak,https://img.thewhiskyexchange.com/380/macob.12yo.jpg?v=202407241,4.5,100,86.95,,3,3,1,2,Dried Fruit|Sherry|Smoke|Plums|Prunes|Oak,Distillery Bottling,Scotland,Sherry,No,False,0.7,70.0,40.0,124.21,86.95,28.0,3.11,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,51008,Glenallachie 15 Year Old / Sherry Cask,Glenallachie,57.08,Speyside,https://www.thewhiskyexchange.com/p/51008/glenallachie-15-year-old-sherry-cask,https://img.thewhiskyexchange.com/380/gleob.15yo.jpg?v=202407241,5.0,26,68.5,,4,3,0,4,Toffee|Hazelnut|Honey|Orange|Ginger|Cherry,Distillery Bottling,Scotland,Sherry,No,False,0.7,70.0,46.0,97.86,68.5,32.2,2.13,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:51,Single Malt,232,Arran 10 Year Old,Arran,38.96,Island,https://www.thewhiskyexchange.com/p/232/arran-10-year-old,https://img.thewhiskyexchange.com/380/arrob.10yov1.jpg?v=202407241,4.5,43,46.75,,2,2,0,2,Lemon|Vanilla|Orange|Cinnamon,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,66.79,46.75,32.2,1.45,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:51,Single Malt,43741,Glenallachie 12 Year Old,Glenallachie,40.42,Speyside,https://www.thewhiskyexchange.com/p/43741/glenallachie-12-year-old,https://img.thewhiskyexchange.com/380/gleob.12yov4.jpg?v=202407241,4.5,17,48.5,,3,3,0,3,Butterscotch|Honey|Raisins|Marzipan|Banana|Milk Chocolate,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,69.29,48.5,32.2,1.51,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:51,Single Malt,284,Balvenie 12 Year Old DoubleWood,Balvenie,44.58,Speyside,https://www.thewhiskyexchange.com/p/284/balvenie-12-year-old-doublewood,https://img.thewhiskyexchange.com/380/balob.12yo.jpg?v=202407241,4.5,150,46.5,53.5,3,4,0,4,Cinnamon|Raspberry|Milk Chocolate|Black Pepper|Stewed Fruit|Apple,Distillery Bottling,Scotland,Sherry  Finish,Yes,False,0.7,70.0,40.0,66.43,53.5,28.0,1.91,False,False,False,Premium,7.0,True,13.08,Medium (10–20%),12,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:51,Single Malt,83347,Aberlour A'Bunadh,Aberlour,78.12,Speyside,https://www.thewhiskyexchange.com/p/83347/aberlour-abunadh,https://img.thewhiskyexchange.com/380/ablob.non65.jpg?v=202407241,,,63.75,93.75,4,4,0,3,Walnut|Nougat|Orange|Cinnamon,Distillery Bottling,Scotland,Oloroso Sherry Butt,,False,0.7,70.0,60.0,91.07,93.75,42.0,2.23,False,False,False,Premium,30.0,True,32.0,High (20–40%),,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:15:51,Single Malt,86756,Thompson Bros Mystery Malt Series No.5,Independent/Unknown,54.12,,https://www.thewhiskyexchange.com/p/86756/thompson-bros-mystery-malt-series-no5,https://img.thewhiskyexchange.com/380/malts_tho4.jpg?v=202407241,,,64.95,,,,,,,Thompson Bros,Scotland,,,True,0.7,70.0,46.3,92.79,64.95,32.41,2.0,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:15:51,Single Malt,73311,Laphroaig 10 Year Old Cask Strength / Batch 016,Laphroaig,58.29,Islay,https://www.thewhiskyexchange.com/p/73311/laphroaig-10-year-old-cask-strength-batch-016,https://img.thewhiskyexchange.com/380/lrgob.10yov92.jpg?v=202407241,,,49.95,69.95,4,4,4,2,Oil|Kippers|Apple|Peat smoke|Meat|Leather,Distillery Bottling,Scotland,,,False,0.7,70.0,58.5,71.36,69.95,40.95,1.71,False,False,False,Premium,20.0,True,28.59,High (20–40%),10,True,≤10,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:15:55,Single Malt,51252,Arran 18 Year Old,Arran,96.67,Island,https://www.thewhiskyexchange.com/p/51252/arran-18-year-old,https://img.thewhiskyexchange.com/380/arrob.18yov2.jpg?v=202407241,5.0,4,116.0,,3,2,0,3,Apple|Melon|Lemon|Brioche|Dark Chocolate,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,165.71,116.0,32.2,3.6,False,False,False,Premium,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,29813,Dalwhinnie Winter's Gold,Dalwhinnie,43.12,Speyside,https://www.thewhiskyexchange.com/p/29813/dalwhinnie-winters-gold,https://img.thewhiskyexchange.com/380/dalob.non1.jpg?v=202407241,4.5,56,44.75,51.75,2,3,1,3,Heather|Nutmeg|Honey|Smoke|Malt,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,63.93,51.75,30.1,1.72,False,False,False,Premium,7.0,True,13.53,Medium (10–20%),,False,,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,5861,Bowmore 15 Year Old,Bowmore,62.08,Islay,https://www.thewhiskyexchange.com/p/5861/bowmore-15-year-old,https://img.thewhiskyexchange.com/380/bowob.15yov3.jpg?v=202407241,,,74.5,,,,,,,,,,,False,0.7,70.0,43.0,85.0,74.5,30.1,2.48,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,55314,Macallan 15 Year Old Double Cask,Macallan,122.5,Speyside,https://www.thewhiskyexchange.com/p/55314/macallan-15-year-old-double-cask,https://img.thewhiskyexchange.com/380/macob.15yov3.jpg?v=202407241,,,147.0,,,,,,,,,,,False,0.7,70.0,43.0,210.0,147.0,30.1,4.88,False,False,False,Luxury,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,57908,Lagavulin Distillers Edition,Lagavulin,89.17,Islay,https://www.thewhiskyexchange.com/p/57908/lagavulin-distillers-edition,https://img.thewhiskyexchange.com/380/lgvob.non7.jpg?v=202407241,,,107.0,,,,,,,,,,,False,0.7,70.0,43.0,124.21,107.0,30.1,3.55,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,2038,Glenfarclas 15 Year Old,Glenfarclas,66.62,Speyside,https://www.thewhiskyexchange.com/p/2038/glenfarclas-15-year-old,https://img.thewhiskyexchange.com/380/gfcob.15yo.jpg?v=202407241,4.5,62,79.95,,4,4,2,3,Sherry|Smoke|Malt|Grape|Cinnamon|Butter,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,114.21,79.95,32.2,2.48,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,73225,Blair Athol 12 Year Old / Flora & Fauna,Blair Athol,49.79,Highland,https://www.thewhiskyexchange.com/p/73225/blair-athol-12-year-old-flora-fauna,https://img.thewhiskyexchange.com/380/blaob.12yov2.jpg?v=202407241,5.0,10,59.75,,4,3,0,3,Apricot|Apple|Mint|Toffee|Black Pepper|Vanilla,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,85.36,59.75,30.1,1.99,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,73481,Glenmorangie A Tale of Tokyo,Glenmorangie,61.62,Highland,https://www.thewhiskyexchange.com/p/73481/glenmorangie-a-tale-of-tokyo,https://img.thewhiskyexchange.com/380/gmgob.non64.jpg?v=202407241,,,73.94,,,,,,,,,,,False,0.7,70.0,46.0,105.64,73.94,32.2,2.3,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,85676,Glenfiddich 16 Year Old / Aston Martin F1,Glenfiddich,61.62,Speyside,https://www.thewhiskyexchange.com/p/85676/glenfiddich-16-year-old-aston-martin-f1,https://img.thewhiskyexchange.com/380/gfdob.16yo.jpg?v=202407241,,,73.94,,,,,,,,,,,False,0.7,70.0,43.0,105.64,73.94,30.1,2.46,False,False,False,Premium,,False,0.0,No Discount,16,True,16–18,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,4837,Talisker 10 Year Old,Talisker,40.21,Island,https://www.thewhiskyexchange.com/p/4837/talisker-10-year-old,https://img.thewhiskyexchange.com/380/talob.10yo.jpg?v=202407241,4.5,168,48.25,,4,4,3,3,White Pepper|Brine|Smoke|Malt|Heather,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,45.8,68.93,48.25,32.06,1.5,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,2093,Glenfiddich 18 Year Old,Glenfiddich,81.04,Speyside,https://www.thewhiskyexchange.com/p/2093/glenfiddich-18-year-old,https://img.thewhiskyexchange.com/380/gfdob.18yo.jpg?v=202407241,,,97.25,,,,,,,,,,,False,0.7,70.0,40.0,117.5,97.25,28.0,3.47,False,False,False,Premium,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:55,Single Malt,81812,Glendronach 12 Year Old / Sherry Cask Matured,Glendronach,44.38,Highland,https://www.thewhiskyexchange.com/p/81812/glendronach-12-year-old-sherry-cask-matured,https://img.thewhiskyexchange.com/380/grnob.12yov38.jpg?v=202407241,,,53.25,,4,3,0,4,Stewed Fruit|Leaves|Ginger|Sultana|Toffee|Coffee,Distillery Bottling,Scotland,Sherry,No,False,0.7,70.0,43.0,76.07,53.25,30.1,1.77,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,2072,Glenfarclas 25 Year Old,Glenfarclas,179.17,Speyside,https://www.thewhiskyexchange.com/p/2072/glenfarclas-25-year-old,https://img.thewhiskyexchange.com/380/gfcob.25yo.jpg?v=202407241,5.0,26,215.0,,4,5,0,4,Hazelnut|Fruit Cake|Dark Chocolate|Coffee,Distillery Bottling,Scotland,,No,False,0.7,70.0,43.0,307.14,215.0,30.1,7.14,False,False,False,Luxury,,False,0.0,No Discount,25,True,19–25,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,48761,Balblair 12 Year Old,Balblair,44.79,Highland,https://www.thewhiskyexchange.com/p/48761/balblair-12-year-old,https://img.thewhiskyexchange.com/380/blbob.12yo.jpg?v=202407241,5.0,8,53.75,,2,3,0,3,Cinnamon|Orange|Vanilla|Leather|Honey,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,76.79,53.75,32.2,1.67,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,12827,Bunnahabhain 12 Year Old,Bunnahabhain,38.12,Islay,https://www.thewhiskyexchange.com/p/12827/bunnahabhain-12-year-old,https://img.thewhiskyexchange.com/380/bunob.12yov3.jpg?v=202407241,4.5,166,45.75,,3,3,1,3,Vanilla|Smoke|Cream|Oak|Cherry|Dried Fruit,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.3,65.36,45.75,32.41,1.41,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:15:55,Single Malt,2400,Glenlivet 15 Year Old / French Oak Reserve,Glenlivet,53.75,Speyside,https://www.thewhiskyexchange.com/p/2400/glenlivet-15-year-old-french-oak-reserve,https://img.thewhiskyexchange.com/380/glvob.15yov1.jpg?v=202407241,4.5,73,64.5,,3,3,0,2,Almond|Dried Fruit|Butter,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,40.0,92.14,64.5,28.0,2.3,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:55,Single Malt,55981,Nc'nean Organic Single Malt,Nc'nean,43.12,Highland,https://www.thewhiskyexchange.com/p/55981/ncnean-organic-single-malt,https://img.thewhiskyexchange.com/380/ncnob.non1.jpg?v=202407241,4.5,15,51.75,,3,1,0,3,Vanilla|White Pepper|Lemon|Apricot|Peach,Distillery Bottling,Scotland,,,False,0.7,70.0,46.0,73.93,51.75,32.2,1.61,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,42534,Jura 10 Year Old,Jura,29.38,Island,https://www.thewhiskyexchange.com/p/42534/jura-10-year-old,https://img.thewhiskyexchange.com/380/iojob.10yov9.jpg?v=202407241,3.5,27,35.25,,3,3,1,4,Raisins|Strawberry|Salt (powder)|Cinnamon|Dark Chocolate|Liquorice root,Distillery Bottling,Scotland,Oloroso Sherry Butt Finish,Yes,False,0.7,70.0,40.0,50.36,35.25,28.0,1.26,False,False,False,Budget,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:15:55,Single Malt,68805,Islay 1991 / 30 Year Old / Signatory for The Whisky Exchange,Independent/Unknown,395.83,Islay,https://www.thewhiskyexchange.com/p/68805/islay-1991-30-year-old-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/malts_sig1991.jpg?v=202407241,,,295.0,475.0,3,2,2,3,Dark Chocolate|Smoke|Lime|Apple|Mint|Tar,Signatory,Scotland,Bourbon Barrel,,True,0.7,70.0,50.7,421.43,475.0,35.49,13.38,False,False,False,Luxury,180.0,True,37.89,High (20–40%),30,True,25+,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:15:55,Single Malt,64061,Glendronach 15 Year Old / Sherry Cask Matured,Glendronach,67.71,Highland,https://www.thewhiskyexchange.com/p/64061/glendronach-15-year-old-sherry-cask-matured,https://img.thewhiskyexchange.com/380/grnob.15yov10.jpg?v=202407241,,,71.25,81.25,4,4,0,4,Mint|Dark Chocolate|Figs|Dried Fruit|Cherry|Raisins,Distillery Bottling,Scotland,Sherry,No,False,0.7,70.0,46.0,101.79,81.25,32.2,2.52,False,False,False,Premium,10.0,True,12.31,Medium (10–20%),15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:15:55,Single Malt,1619,Caol Ila 12 Year Old,Caol Ila,45.62,Islay,https://www.thewhiskyexchange.com/p/1619/caol-ila-12-year-old,https://img.thewhiskyexchange.com/380/cilob.12yov1.jpg?v=202407241,4.0,104,54.75,,3,3,3,2,Smoke|Apple|Lemon|Brine|Oysters|Vanilla,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,78.21,54.75,30.1,1.82,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:15:55,Single Malt,86607,Torabhaig 2018 Scottish Oak Single Cask / Exclusive to The Whisky Exchange,Torabhaig,83.29,Island,https://www.thewhiskyexchange.com/p/86607/torabhaig-2018-scottish-oak-single-cask-exclusive-to-the-whisky-exchange,https://img.thewhiskyexchange.com/380/trbob.2018.jpg?v=202407241,,,99.95,,4,3,3,2,Apple|Smoke|Oak|Pine|Black Pepper|Dark Chocolate,Distillery Bottling,Scotland,,,False,0.7,70.0,58.7,142.79,99.95,41.09,2.43,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:15:55,Single Malt,86493,Arran 10 Year Old Arran Barley,Arran,48.12,Island,https://www.thewhiskyexchange.com/p/86493/arran-10-year-old-arran-barley,https://img.thewhiskyexchange.com/380/arrob.10yov8.jpg?v=202407241,5.0,2,57.75,,3,4,0,3,Vanilla|Custard|Shortbread|Mixed Herb|Aniseed,Distillery Bottling,Scotland,,No,False,0.7,70.0,50.0,82.5,57.75,35.0,1.65,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,46–50%,True
2026-01-15 09:15:55,Single Malt,48763,Balblair 18 Year Old,Balblair,118.33,Highland,https://www.thewhiskyexchange.com/p/48763/balblair-18-year-old,https://img.thewhiskyexchange.com/380/blbob.18yo.jpg?v=202407241,5.0,2,142.0,,3,4,0,3,Cinnamon|Apricot|Pear|Nutmeg|Vanilla|Oak,Distillery Bottling,Scotland,First-fill  Sherry Butt Finish,No,False,0.7,70.0,46.0,202.86,142.0,32.2,4.41,False,False,False,Luxury,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:00,Single Malt,82970,Ardnahoe Infinite Loch,Ardnahoe,47.92,Islay,https://www.thewhiskyexchange.com/p/82970/ardnahoe-infinite-loch,https://img.thewhiskyexchange.com/380/anhob.non1.jpg?v=202407241,,,57.5,,3,4,4,3,Peat smoke|Mint|Apple|Ash|Lemon|Honey,Distillery Bottling,Scotland,,No,False,0.7,70.0,50.0,82.14,57.5,35.0,1.64,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,46–50%,True
2026-01-15 09:16:00,Single Malt,85677,Balvenie 2012 / 12 Year Old / Montilla Casks / A Collection of Curious Casks,Balvenie,53.96,Speyside,https://www.thewhiskyexchange.com/p/85677/balvenie-2012-12-year-old-montilla-casks-a-collection-of-curious-casks,https://img.thewhiskyexchange.com/380/balob.2012.jpg?v=202407241,,,64.75,,,,,,,,,,,False,0.7,70.0,47.3,92.5,64.75,33.11,1.96,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,46–50%,False
